2017-12-26 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-12-26 00:00:00,Close2017-12-26 00:00:00,group,RiskOn,Custom,PC2017-12-22 00:00:00,Close2017-12-22 00:00:00,vSTART,LastSEA,SEA2017-12-26 00:00:00,LastSRUN,SRUN2017-12-26 00:00:00,SEA2017-12-22 00:00:00,SRUN2017-12-22 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-12-25 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-12-22 00:00:00,0.5SIG2017-12-25 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-12-22 00:00:00,0.75SIG2017-12-25 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-12-22 00:00:00,1SIG2017-12-25 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
OJ,@OJH8,133.85,3.33,-0.0150846210449,-1.0,1.0,1.0,-1.0,-1.0,23.0,2017-11-20,499.5,2.0,1.0,1.0,20077.5,1.0,-0.0150846210449,133.85,soft,1.0,1.0,,,2017-11-20,-1.0,-1.0,24.0,24.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
PA,QPAH8,1042.45,16.265,0.0125297460055,1.0,1.0,-1.0,1.0,1.0,13.0,2017-12-05,1626.5,1.0,1.0,1.0,104245.0,1.0,0.0125297460055,1042.45,metal,1.0,1.0,,,2017-12-05,1.0,1.0,14.0,14.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,1306.16337235,1306.16337235,-1306.16337235,1306.16337235,1306.16337235,-1306.16337235,1306.16337235,-1306.16337235,1306.16337235,1306.16337235,-1306.16337235,1306.16337235,-1306.16337235,-1306.16337235,1306.16337235,1306.16337235,1306.16337235,-1306.16337235,1306.16337235,-1306.16337235,-1306.16337235,1306.16337235,-1306.16337235,0.0,-1306.16337235,-1306.16337235,-1306.16337235,1306.16337235,1306.16337235,0.0,0.0,1306.16337235,0.0,0.0,-1306.16337235
PL,QPLJ8,927.5,13.9893372845,0.00194447445177,1.0,1.0,1.0,1.0,-1.0,7.0,2017-12-13,699.466864225,1.0,1.0,1.0,46375.0,1.0,0.00194447445177,927.5,metal,-1.0,1.0,,,2017-12-13,1.0,1.0,8.0,8.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,90.1750027007,90.1750027007,90.1750027007,-90.1750027007,-90.1750027007,90.1750027007,90.1750027007,-90.1750027007,-90.1750027007,90.1750027007,90.1750027007,90.1750027007,-90.1750027007,-90.1750027007,-90.1750027007,-90.1750027007,90.1750027007,90.1750027007,-90.1750027007,90.1750027007,-90.1750027007,-90.1750027007,-90.1750027007,-90.1750027007,-90.1750027007,-90.1750027007,90.1750027007,-90.1750027007,-90.1750027007,0.0,-90.1750027007,-90.1750027007,90.1750027007,-90.1750027007,90.1750027007
RB,QRBG8,1.7928,0.040717434,0.0147158705003,1.0,1.0,1.0,1.0,1.0,7.0,2017-12-13,1710.132228,1.0,1.0,1.0,75297.6,1.0,0.0147158705003,1.7928,energy,1.0,1.0,,,2017-12-13,1.0,1.0,8.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,1108.06973059,1108.06973059,1108.06973059,-1108.06973059,1108.06973059,-1108.06973059,1108.06973059,-1108.06973059,1108.06973059,1108.06973059,1108.06973059,1108.06973059,-1108.06973059,-1108.06973059,-1108.06973059,1108.06973059,1108.06973059,-1108.06973059,1108.06973059,-1108.06973059,1108.06973059,1108.06973059,-1108.06973059,1108.06973059,1108.06973059,0.0,1108.06973059,1108.06973059,-1108.06973059,0.0,-1108.06973059,1108.06973059,1108.06973059,1108.06973059,-1108.06973059
RR,@RRH8,12.085,0.183767286,-0.0118560915781,-1.0,1.0,1.0,-1.0,1.0,16.0,2017-11-30,367.534572,2.0,1.0,1.0,24170.0,1.0,-0.0118560915781,12.085,grain,1.0,-1.0,,,2017-11-30,1.0,1.0,17.0,17.0,,,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,2.0,0.0,1.0,,1.0,0.0,-1.0,,0,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
RS,@RSH8,497.8,4.0248583,,1.0,1.0,1.0,-1.0,-1.0,16.0,2017-11-30,63.4385420443,15.0,3.0,3.0,7846.16597053,1.2689,,,grain,1.0,-1.0,0.0,497.8,2017-11-30,-1.0,,16.0,,-1.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,-1.0,,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,@SH8,970.5,10.6986692615,0.0106743035668,1.0,1.0,1.0,-1.0,-1.0,-13.0,2017-12-05,534.933463075,1.0,1.0,1.0,48525.0,1.0,0.0106743035668,970.5,grain,1.0,-1.0,,,2017-12-05,-1.0,-1.0,-14.0,-14.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,-1.0,,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,517.970580578,517.970580578,517.970580578,-517.970580578,517.970580578,-517.970580578,-517.970580578,517.970580578,517.970580578,517.970580578,517.970580578,-517.970580578,517.970580578,-517.970580578,-517.970580578,-517.970580578,-517.970580578,517.970580578,-517.970580578,517.970580578,517.970580578,-517.970580578,-517.970580578,0.0,0.0,-517.970580578,517.970580578,517.970580578,517.970580578,517.970580578,0.0,-517.970580578,517.970580578,517.970580578,-517.970580578
SB,@SBH8,14.7,0.312,0.00684931506849,1.0,-1.0,1.0,-1.0,1.0,5.0,2017-12-15,349.44,2.0,1.0,1.0,16464.0,1.0,0.00684931506849,14.7,soft,1.0,1.0,,,2017-12-15,1.0,1.0,6.0,6.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
SF,@SFH8,1.0186,0.006182294,0.000786009039104,1.0,1.0,1.0,1.0,-1.0,-15.0,2017-12-01,772.78675,1.0,1.0,1.0,127325.0,1.0,0.000786009039104,1.0186,currency,1.0,1.0,,,2017-12-01,-1.0,-1.0,-16.0,-16.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,100.078600904,100.078600904,-100.078600904,100.078600904,100.078600904,-100.078600904,100.078600904,-100.078600904,100.078600904,100.078600904,100.078600904,100.078600904,-100.078600904,-100.078600904,-100.078600904,-100.078600904,-100.078600904,100.078600904,100.078600904,-100.078600904,-100.078600904,100.078600904,100.078600904,100.078600904,0.0,0.0,100.078600904,100.078600904,100.078600904,100.078600904,100.078600904,100.078600904,100.078600904,-100.078600904,-100.078600904
SI,QSIH8,1660.4,24.91,0.00972999270251,1.0,1.0,1.0,1.0,1.0,-8.0,2017-12-12,1245.5,1.0,1.0,1.0,83020.0,1.0,0.00972999270251,1660.4,metal,-1.0,1.0,,,2017-12-14,1.0,1.0,7.0,7.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,807.783994162,807.783994162,807.783994162,-807.783994162,-807.783994162,807.783994162,807.783994162,-807.783994162,-807.783994162,807.783994162,807.783994162,807.783994162,-807.783994162,-807.783994162,-807.783994162,807.783994162,807.783994162,-807.783994162,-807.783994162,807.783994162,807.783994162,-807.783994162,-807.783994162,-807.783994162,-807.783994162,-807.783994162,-807.783994162,-807.783994162,-807.783994162,-807.783994162,-807.783994162,-807.783994162,0.0,0.0,-807.783994162
SIN,INF8,10563.5,123.416766411,-0.000284900284533,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,2017-12-18,246.833532823,4.0,1.0,1.0,21127.0,1.0,-0.000284900284533,10563.5,index,1.0,1.0,,,2017-12-18,-1.0,-1.0,6.0,6.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,2.0,0.0,,-1.0,2.0,0.0,,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
SJB,BBH8,150.78,0.139481517,-0.000795228628231,-1.0,-1.0,-1.0,1.0,1.0,6.0,2017-12-15,123.227773655,8.0,2.0,2.0,133209.647495,113.19,-0.000795228628231,150.78,rates,-1.0,1.0,,,2017-12-15,1.0,1.0,7.0,7.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
SM,@SMH8,319.4,5.503414708,0.00852541837701,1.0,-1.0,1.0,-1.0,1.0,-13.0,2017-12-05,550.3414708,1.0,1.0,1.0,31940.0,1.0,0.00852541837701,319.4,grain,1.0,-1.0,,,2017-12-05,-1.0,-1.0,-14.0,-14.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,272.301862962,272.301862962,-272.301862962,272.301862962,272.301862962,-272.301862962,-272.301862962,272.301862962,272.301862962,-272.301862962,272.301862962,-272.301862962,272.301862962,272.301862962,-272.301862962,272.301862962,-272.301862962,-272.301862962,272.301862962,-272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,272.301862962,-272.301862962,272.301862962,-272.301862962
SMI,SWH8,9303.0,81.0460847235,,-1.0,1.0,-1.0,1.0,-1.0,27.0,2017-11-15,819.226571551,1.0,1.0,1.0,94036.1872031,0.9893,,,index,1.0,1.0,-0.00289389067524,9303.0,2017-11-15,-1.0,,27.0,,-1.0,27.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSG,SSF8,385.1,3.6790653855,-0.00632911391882,-1.0,1.0,1.0,1.0,1.0,-8.0,2017-12-13,547.806043106,1.0,1.0,1.0,57340.6789756,1.3432,-0.00632911391882,385.1,index,1.0,-1.0,,,2017-12-13,-1.0,-1.0,-9.0,-9.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
STW,TWF8,385.0,4.5929383825,-0.0107913669065,-1.0,-1.0,-1.0,1.0,-1.0,4.0,2017-12-19,459.29383825,2.0,1.0,1.0,38500.0,1.0,-0.0107913669065,385.0,index,1.0,1.0,,,2017-12-19,-1.0,-1.0,5.0,5.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,0,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
SXE,EXH8,3541.0,38.1233592885,,-1.0,-1.0,1.0,-1.0,1.0,15.0,2017-12-01,452.295534599,2.0,1.0,1.0,42010.424,0.842886041807,,,index,1.0,1.0,-0.00505760044956,3541.0,2017-12-01,1.0,,15.0,,1.0,15.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF,@TFSH8,1547.8,18.7007977705,0.0022015022015,1.0,-1.0,-1.0,1.0,-1.0,6.0,2017-12-14,1870.07977705,1.0,1.0,1.0,154780.0,1.0,0.0022015022015,1547.8,index,1.0,1.0,,,2017-12-14,1.0,1.0,7.0,7.0,,,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,,2.0,0.0,-1.0,,1.0,0.0,1.0,,0,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
TU,@TUH8,107.0,0.0765625,0.0,1.0,1.0,1.0,-1.0,-1.0,67.0,2017-09-19,153.125,6.0,1.0,1.0,214000.0,1.0,0.0,107.0,rates,-1.0,1.0,,,2017-09-19,-1.0,-1.0,68.0,68.0,,,-1.0,-1.0,1.0,6.0,-1.0,1.0,6.0,1.0,,1.0,6.0,1.0,,2.0,6.0,-1.0,,0,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,-1.0,0.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
TY,@TYH8,123.625,0.4,0.00126550240445,1.0,1.0,1.0,1.0,-1.0,32.0,2017-11-07,400.0,2.0,1.0,1.0,123625.0,1.0,0.00126550240445,123.625,rates,-1.0,1.0,,,2017-11-07,-1.0,-1.0,33.0,33.0,,,-1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,312.895469501,312.895469501,-312.895469501,312.895469501,-312.895469501,312.895469501,312.895469501,-312.895469501,-312.895469501,312.895469501,312.895469501,312.895469501,-312.895469501,-312.895469501,-312.895469501,-312.895469501,-312.895469501,312.895469501,-312.895469501,312.895469501,-312.895469501,312.895469501,312.895469501,312.895469501,0.0,312.895469501,312.895469501,312.895469501,312.895469501,312.895469501,0.0,312.895469501,0.0,-312.895469501,312.895469501
US,@USH8,151.625,1.165625,0.00413907284768,1.0,-1.0,1.0,-1.0,-1.0,5.0,2017-12-15,1165.625,1.0,1.0,1.0,151625.0,1.0,0.00413907284768,151.625,rates,-1.0,1.0,,,2017-12-15,-1.0,-1.0,6.0,6.0,,,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,627.58692053,627.58692053,-627.58692053,627.58692053,-627.58692053,627.58692053,627.58692053,-627.58692053,-627.58692053,-627.58692053,627.58692053,-627.58692053,627.58692053,627.58692053,-627.58692053,-627.58692053,-627.58692053,627.58692053,-627.58692053,627.58692053,-627.58692053,627.58692053,627.58692053,627.58692053,0.0,627.58692053,627.58692053,627.58692053,627.58692053,627.58692053,627.58692053,-627.58692053,-627.58692053,-627.58692053,627.58692053
VX,@VXF8,11.325,0.5272666665,-0.00875273522976,-1.0,-1.0,-1.0,-1.0,1.0,8.0,2017-12-12,527.2666665,1.0,1.0,1.0,11325.0,1.0,-0.00875273522976,11.325,index,-1.0,-1.0,,,2017-12-12,1.0,1.0,9.0,9.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
W,@WH8,422.25,6.325,-0.0058858151854,-1.0,-1.0,-1.0,1.0,1.0,8.0,2017-12-12,316.25,3.0,1.0,1.0,21112.5,1.0,-0.0058858151854,422.25,grain,1.0,1.0,,,2017-12-12,1.0,1.0,9.0,9.0,,,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,,1.0,3.0,-1.0,,2.0,3.0,1.0,,0,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,0.0,-1,1,1.0,0,-372.792819305,372.792819305,372.792819305,-372.792819305,-372.792819305,372.792819305,-372.792819305,372.792819305,-372.792819305,372.792819305,372.792819305,-372.792819305,372.792819305,-372.792819305,-372.792819305,-372.792819305,-372.792819305,372.792819305,-372.792819305,372.792819305,372.792819305,-372.792819305,-372.792819305,-372.792819305,-372.792819305,-0.0,372.792819305,-372.792819305,-372.792819305,-0.0,-372.792819305,-372.792819305,372.792819305,-0.0,372.792819305
YA,APH8,6026.0,43.4642195,,1.0,1.0,-1.0,1.0,1.0,7.0,2017-12-13,839.72872074,1.0,1.0,1.0,116422.32,1.29399585921,,,index,1.0,-1.0,0.00182876142976,6026.0,2017-12-13,1.0,,7.0,,1.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YB,HBSU8,98.06,0.0194688465,,1.0,-1.0,1.0,-1.0,-1.0,11.0,2017-12-07,36.1092589805,27.0,6.0,6.0,181873.8432,1.29399585921,,,rates,-1.0,1.0,0.0,98.06,2017-12-07,-1.0,,11.0,,-1.0,11.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YM,@YMH8,24792.0,185.372641278,0.00104982637487,1.0,-1.0,-1.0,1.0,-1.0,64.0,2017-09-22,926.863206392,1.0,1.0,1.0,123960.0,1.0,0.00104982637487,24792.0,index,1.0,1.0,,,2017-09-22,-1.0,-1.0,65.0,65.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,1.0,1.0,1.0,,0,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,130.136477429,130.136477429,-130.136477429,130.136477429,130.136477429,-130.136477429,130.136477429,-130.136477429,130.136477429,-130.136477429,-130.136477429,130.136477429,-130.136477429,130.136477429,130.136477429,-130.136477429,-130.136477429,130.136477429,130.136477429,-130.136477429,-130.136477429,130.136477429,130.136477429,130.136477429,0.0,130.136477429,130.136477429,130.136477429,130.136477429,130.136477429,130.136477429,130.136477429,0.0,-130.136477429,130.136477429
YT2,HTSH8,97.805,0.0512527795,,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,2017-12-07,110.902814393,9.0,2.0,2.0,211634.3712,1.29399585921,,,rates,-1.0,1.0,-0.000255545333742,97.805,2017-12-07,-1.0,,11.0,,-1.0,11.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YT3,HXSH8,97.26,0.0591233775,,-1.0,-1.0,1.0,-1.0,-1.0,15.0,2017-12-01,365.524369056,2.0,1.0,1.0,601300.224,1.29399585921,,,rates,-1.0,1.0,-0.000462463388315,97.26,2017-12-01,-1.0,,15.0,,-1.0,15.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
